,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
10889,Vistara,UK-706,Delhi,Afternoon,two_or_more,Evening,Bangalore,Economy,29.58,6,12222
10890,Vistara,UK-637,Delhi,Evening,one,Night,Bangalore,Economy,29.67,6,12222
10891,Vistara,UK-706,Delhi,Afternoon,two_or_more,Night,Bangalore,Economy,31.25,6,12222
10892,Vistara,UK-706,Delhi,Afternoon,two_or_more,Night,Bangalore,Economy,33.17,6,12222
10893,AirAsia,I5-787,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,8.17,6,11940
10894,AirAsia,I5-775,Delhi,Afternoon,two_or_more,Night,Bangalore,Economy,8.58,6,11940
10895,AirAsia,I5-775,Delhi,Afternoon,two_or_more,Night,Bangalore,Economy,10.92,6,11940
10896,Air_India,AI-401,Delhi,Early_Morning,one,Night,Bangalore,Economy,14,6,11940
10897,GO_FIRST,G8-133,Delhi,Afternoon,one,Night,Bangalore,Economy,6.08,6,12045
10898,Air_India,AI-9887,Delhi,Early_Morning,two_or_more,Morning,Bangalore,Economy,29.58,6,12321
10899,Air_India,AI-415,Delhi,Evening,one,Evening,Bangalore,Economy,26.42,6,12391
10900,Indigo,6E-2373,Delhi,Afternoon,one,Evening,Bangalore,Economy,5.17,6,12470
10901,Air_India,AI-877,Delhi,Morning,one,Morning,Bangalore,Economy,24.17,6,13161
10902,Vistara,UK-637,Delhi,Evening,one,Early_Morning,Bangalore,Economy,14.67,6,13874
10903,Vistara,UK-637,Delhi,Evening,one,Morning,Bangalore,Economy,15.67,6,13874
10904,Vistara,UK-637,Delhi,Evening,one,Morning,Bangalore,Economy,17.58,6,13874
10905,Vistara,UK-706,Delhi,Afternoon,two_or_more,Early_Morning,Bangalore,Economy,18.17,6,13874
10906,Indigo,6E-2338,Delhi,Afternoon,one,Night,Bangalore,Economy,8.33,6,13620
10907,Indigo,6E-788,Delhi,Afternoon,one,Night,Bangalore,Economy,9.83,6,14513
10908,Indigo,6.00E-152,Delhi,Morning,one,Evening,Bangalore,Economy,6.42,6,15353
10909,Vistara,UK-721,Delhi,Afternoon,one,Evening,Bangalore,Economy,28.17,6,16140
10910,AirAsia,I5-783,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,6.75,6,16210
10911,SpiceJet,SG-8171,Delhi,Morning,one,Morning,Bangalore,Economy,21,6,16245
10912,Air_India,AI-409,Delhi,Morning,one,Night,Bangalore,Economy,10.25,6,16486
10913,Air_India,AI-423,Delhi,Early_Morning,one,Evening,Bangalore,Economy,12.25,6,21285
10914,Air_India,AI-423,Delhi,Early_Morning,one,Night,Bangalore,Economy,16,6,21285
10915,Vistara,UK-847,Delhi,Morning,one,Afternoon,Bangalore,Economy,4.83,6,24225
10916,Air_India,AI-885,Delhi,Morning,one,Night,Bangalore,Economy,11,6,25118
10917,Air_India,AI-885,Delhi,Morning,one,Night,Bangalore,Economy,11.58,6,25118
10918,SpiceJet,SG-191,Delhi,Early_Morning,zero,Morning,Bangalore,Economy,2.5,7,7425
10919,AirAsia,I5-740,Delhi,Early_Morning,zero,Morning,Bangalore,Economy,2.67,7,7426
10920,AirAsia,I5-1529,Delhi,Morning,zero,Afternoon,Bangalore,Economy,2.83,7,7426
10921,Vistara,UK-807,Delhi,Night,zero,Night,Bangalore,Economy,2.67,7,7425
10922,Vistara,UK-811,Delhi,Early_Morning,zero,Morning,Bangalore,Economy,2.75,7,7425
10923,Vistara,UK-815,Delhi,Morning,zero,Morning,Bangalore,Economy,2.75,7,7425
10924,Vistara,UK-801,Delhi,Morning,zero,Morning,Bangalore,Economy,2.75,7,7425
10925,Vistara,UK-819,Delhi,Afternoon,zero,Evening,Bangalore,Economy,2.75,7,7425
10926,Vistara,UK-817,Delhi,Evening,zero,Evening,Bangalore,Economy,2.75,7,7425
10927,Vistara,UK-813,Delhi,Evening,zero,Night,Bangalore,Economy,2.83,7,7425
10928,Vistara,UK-809,Delhi,Evening,zero,Night,Bangalore,Economy,2.83,7,7425
10929,GO_FIRST,G8-113,Delhi,Early_Morning,zero,Morning,Bangalore,Economy,2.58,7,7424
10930,GO_FIRST,G8-119,Delhi,Evening,zero,Night,Bangalore,Economy,2.75,7,7424
10931,Indigo,6E-2336,Delhi,Early_Morning,zero,Morning,Bangalore,Economy,2.67,7,7425
10932,Indigo,6E-772,Delhi,Early_Morning,zero,Morning,Bangalore,Economy,2.92,7,7425
10933,Indigo,6E-2026,Delhi,Morning,zero,Morning,Bangalore,Economy,2.92,7,7425
10934,Indigo,6E-5175,Delhi,Morning,zero,Afternoon,Bangalore,Economy,2.92,7,7425
10935,Indigo,6E-2188,Delhi,Afternoon,zero,Afternoon,Bangalore,Economy,2.92,7,7425
10936,Indigo,6E-654,Delhi,Evening,zero,Night,Bangalore,Economy,2.92,7,7425
10937,Indigo,6E-2036,Delhi,Night,zero,Late_Night,Bangalore,Economy,2.92,7,7425
10938,Indigo,6E-2028,Delhi,Afternoon,zero,Evening,Bangalore,Economy,3,7,7425
10939,AirAsia,I5-721,Delhi,Night,zero,Night,Bangalore,Economy,2.83,7,7426
10940,Air_India,AI-803,Delhi,Early_Morning,zero,Morning,Bangalore,Economy,2.75,7,7425
10941,Air_India,AI-506,Delhi,Morning,zero,Afternoon,Bangalore,Economy,2.75,7,7425
10942,Air_India,AI-502,Delhi,Afternoon,zero,Evening,Bangalore,Economy,2.75,7,7425
10943,Air_India,AI-807,Delhi,Evening,zero,Night,Bangalore,Economy,2.75,7,7425
10944,Air_India,AI-504,Delhi,Night,zero,Late_Night,Bangalore,Economy,2.92,7,7425
10945,AirAsia,I5-744,Delhi,Morning,one,Afternoon,Bangalore,Economy,5.25,7,7423
10946,AirAsia,I5-783,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,6.75,7,7423
10947,AirAsia,I5-710,Delhi,Morning,one,Evening,Bangalore,Economy,7.42,7,7423
10948,AirAsia,I5-744,Delhi,Morning,one,Evening,Bangalore,Economy,9.92,7,7423
10949,AirAsia,I5-764,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,10.33,7,7423
10950,GO_FIRST,G8-338,Delhi,Morning,one,Evening,Bangalore,Economy,5.67,7,7424
10951,GO_FIRST,G8-171,Delhi,Evening,one,Late_Night,Bangalore,Economy,5.75,7,7424
10952,GO_FIRST,G8-717,Delhi,Evening,one,Night,Bangalore,Economy,7,7,7424
10953,GO_FIRST,G8-143,Delhi,Morning,one,Evening,Bangalore,Economy,7.17,7,7424
10954,GO_FIRST,G8-2513,Delhi,Evening,one,Late_Night,Bangalore,Economy,7.5,7,7424
10955,GO_FIRST,G8-334,Delhi,Early_Morning,one,Evening,Bangalore,Economy,8.17,7,7424
10956,GO_FIRST,G8-237,Delhi,Afternoon,two_or_more,Night,Bangalore,Economy,8.33,7,7424
10957,GO_FIRST,G8-165,Delhi,Early_Morning,one,Evening,Bangalore,Economy,10.08,7,7424
10958,GO_FIRST,G8-131,Delhi,Morning,one,Night,Bangalore,Economy,10.58,7,7424
10959,GO_FIRST,G8-330,Delhi,Night,one,Early_Morning,Bangalore,Economy,10.67,7,7424
10960,GO_FIRST,G8-346,Delhi,Evening,one,Early_Morning,Bangalore,Economy,12,7,7424
10961,GO_FIRST,G8-323,Delhi,Evening,one,Early_Morning,Bangalore,Economy,12.83,7,7424
10962,GO_FIRST,G8-143,Delhi,Morning,one,Night,Bangalore,Economy,13.08,7,7424
10963,GO_FIRST,G8-173,Delhi,Morning,one,Late_Night,Bangalore,Economy,14.42,7,7424
10964,GO_FIRST,G8-101,Delhi,Early_Morning,one,Night,Bangalore,Economy,15.33,7,7424
10965,GO_FIRST,G8-165,Delhi,Early_Morning,one,Night,Bangalore,Economy,16,7,7424
10966,GO_FIRST,G8-103,Delhi,Evening,one,Morning,Bangalore,Economy,16.42,7,7424
10967,SpiceJet,SG-8185,Delhi,Morning,one,Evening,Bangalore,Economy,7.33,7,7425
10968,SpiceJet,SG-8721,Delhi,Early_Morning,one,Night,Bangalore,Economy,13.92,7,7425
10969,SpiceJet,SG-8207,Delhi,Evening,one,Morning,Bangalore,Economy,14.75,7,7425
10970,SpiceJet,SG-8938,Delhi,Evening,one,Evening,Bangalore,Economy,23.08,7,7425
10971,SpiceJet,SG-8946,Delhi,Morning,one,Afternoon,Bangalore,Economy,25.67,7,7425
10972,SpiceJet,SG-143,Delhi,Evening,zero,Night,Bangalore,Economy,2.75,7,7530
10973,SpiceJet,SG-8941,Delhi,Afternoon,one,Morning,Bangalore,Economy,20.25,7,7740
10974,Indigo,6E-2131,Delhi,Night,zero,Late_Night,Bangalore,Economy,2.92,7,7845
10975,AirAsia,I5-784,Delhi,Evening,zero,Evening,Bangalore,Economy,2.67,7,7894
10976,Vistara,UK-899,Delhi,Afternoon,one,Evening,Bangalore,Economy,4.75,7,9840
10977,Vistara,UK-829,Delhi,Early_Morning,one,Evening,Bangalore,Economy,12,7,9840
10978,Vistara,UK-871,Delhi,Night,one,Morning,Bangalore,Economy,12.25,7,9840
10979,Vistara,UK-899,Delhi,Afternoon,one,Morning,Bangalore,Economy,18.08,7,9840
10980,Vistara,UK-859,Delhi,Morning,one,Evening,Bangalore,Economy,9.08,7,9945
10981,Indigo,6E-967,Delhi,Evening,one,Night,Bangalore,Economy,5.08,7,9735
10982,Indigo,6E-6205,Delhi,Afternoon,one,Evening,Bangalore,Economy,5.83,7,9735
10983,Indigo,6E-2331,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,6.58,7,9735
10984,Indigo,6E-6205,Delhi,Afternoon,one,Evening,Bangalore,Economy,6.67,7,9735
10985,Indigo,6E-6205,Delhi,Afternoon,one,Night,Bangalore,Economy,7.83,7,9735
10986,Indigo,6E-2005,Delhi,Morning,one,Evening,Bangalore,Economy,9.08,7,9735
10987,Indigo,6E-2005,Delhi,Morning,one,Evening,Bangalore,Economy,9.92,7,9735
10988,Indigo,6E-6205,Delhi,Afternoon,one,Night,Bangalore,Economy,9.92,7,9735
10989,Indigo,6E-2147,Delhi,Night,one,Morning,Bangalore,Economy,11,7,9735
10990,Indigo,6E-2005,Delhi,Morning,one,Night,Bangalore,Economy,11.08,7,9735
10991,Indigo,6E-2331,Delhi,Early_Morning,one,Evening,Bangalore,Economy,12,7,9735
10992,AirAsia,I5-773,Delhi,Evening,one,Morning,Bangalore,Economy,12.67,7,9736
10993,Air_India,AI-839,Delhi,Night,one,Night,Bangalore,Economy,24.33,7,9840
10994,Air_India,AI-839,Delhi,Night,one,Night,Bangalore,Economy,24.83,7,9840
10995,Vistara,UK-879,Delhi,Evening,one,Morning,Bangalore,Economy,15.17,7,10260
10996,Indigo,6E-2247,Delhi,Morning,one,Evening,Bangalore,Economy,7.75,7,9945
10997,Indigo,6E-2247,Delhi,Morning,one,Evening,Bangalore,Economy,8.58,7,9945
10998,Indigo,6E-2247,Delhi,Morning,one,Night,Bangalore,Economy,9.75,7,9945
10999,Indigo,6E-6205,Delhi,Afternoon,one,Evening,Bangalore,Economy,5.58,7,9998
11000,Indigo,6E-2005,Delhi,Morning,one,Evening,Bangalore,Economy,8.83,7,9998
11001,Indigo,6E-2247,Delhi,Morning,one,Evening,Bangalore,Economy,7.5,7,10208
11002,Vistara,UK-993,Delhi,Afternoon,one,Evening,Bangalore,Economy,4.92,7,10680
11003,Vistara,UK-951,Delhi,Afternoon,one,Evening,Bangalore,Economy,4.92,7,10680
11004,Vistara,UK-955,Delhi,Evening,one,Night,Bangalore,Economy,5.08,7,10680
11005,Vistara,UK-933,Delhi,Afternoon,one,Night,Bangalore,Economy,5.42,7,10680
11006,Vistara,UK-945,Delhi,Morning,one,Evening,Bangalore,Economy,6.08,7,10680
11007,Vistara,UK-941,Delhi,Evening,one,Night,Bangalore,Economy,6.08,7,10680
11008,Vistara,UK-993,Delhi,Afternoon,one,Evening,Bangalore,Economy,6.42,7,10680
11009,Vistara,UK-951,Delhi,Afternoon,one,Night,Bangalore,Economy,6.58,7,10680
11010,Vistara,UK-933,Delhi,Afternoon,one,Night,Bangalore,Economy,7.33,7,10680
11011,Vistara,UK-995,Delhi,Morning,one,Evening,Bangalore,Economy,7.42,7,10680
11012,Vistara,UK-945,Delhi,Morning,one,Evening,Bangalore,Economy,7.58,7,10680
11013,Vistara,UK-993,Delhi,Afternoon,one,Night,Bangalore,Economy,8.08,7,10680
11014,Vistara,UK-927,Delhi,Morning,one,Evening,Bangalore,Economy,8.25,7,10680
11015,Vistara,UK-951,Delhi,Afternoon,one,Night,Bangalore,Economy,8.5,7,10680
11016,Vistara,UK-963,Delhi,Morning,one,Evening,Bangalore,Economy,8.92,7,10680
11017,Vistara,UK-995,Delhi,Morning,one,Evening,Bangalore,Economy,8.92,7,10680
11018,Vistara,UK-945,Delhi,Morning,one,Night,Bangalore,Economy,9.25,7,10680
11019,Vistara,UK-927,Delhi,Morning,one,Evening,Bangalore,Economy,9.75,7,10680
11020,Vistara,UK-993,Delhi,Afternoon,one,Night,Bangalore,Economy,10,7,10680
11021,Vistara,UK-981,Delhi,Night,one,Early_Morning,Bangalore,Economy,10,7,10680
11022,Vistara,UK-943,Delhi,Early_Morning,one,Evening,Bangalore,Economy,10.25,7,10680
11023,Vistara,UK-963,Delhi,Morning,one,Evening,Bangalore,Economy,10.42,7,10680
11024,Vistara,UK-995,Delhi,Morning,one,Night,Bangalore,Economy,10.58,7,10680
11025,Vistara,UK-981,Delhi,Night,one,Morning,Bangalore,Economy,11,7,10680
11026,Vistara,UK-945,Delhi,Morning,one,Night,Bangalore,Economy,11.17,7,10680
11027,Indigo,6E-369,Delhi,Night,one,Early_Morning,Bangalore,Economy,10,7,10365
11028,Air_India,AI-459,Delhi,Early_Morning,one,Morning,Bangalore,Economy,5.92,7,10461
11029,Indigo,6E-2769,Delhi,Morning,one,Afternoon,Bangalore,Economy,6.25,7,10523
11030,Indigo,6E-2753,Delhi,Evening,one,Night,Bangalore,Economy,6.5,7,10523
11031,Indigo,6.00E-186,Delhi,Afternoon,one,Night,Bangalore,Economy,7.42,7,10523
11032,Indigo,6.00E-186,Delhi,Afternoon,one,Night,Bangalore,Economy,10.5,7,10523
11033,Indigo,6E-2471,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,10.83,7,10523
11034,Indigo,6E-2769,Delhi,Morning,one,Night,Bangalore,Economy,11.42,7,10523
11035,AirAsia,I5-787,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,8.17,7,10672
11036,Air_India,AI-805,Delhi,Evening,one,Morning,Bangalore,Economy,15.17,7,10680
11037,Air_India,AI-624,Delhi,Evening,one,Morning,Bangalore,Economy,16.17,7,10680
11038,Air_India,AI-868,Delhi,Evening,one,Morning,Bangalore,Economy,17.17,7,10680
11039,Air_India,AI-441,Delhi,Evening,one,Morning,Bangalore,Economy,17.33,7,10680
11040,Air_India,AI-636,Delhi,Afternoon,one,Morning,Bangalore,Economy,20.67,7,10680
11041,Air_India,AI-805,Delhi,Evening,one,Evening,Bangalore,Economy,22.5,7,10680
11042,Air_India,AI-624,Delhi,Evening,one,Evening,Bangalore,Economy,23.5,7,10680
11043,Air_India,AI-865,Delhi,Morning,one,Morning,Bangalore,Economy,24.5,7,10680
11044,Air_India,AI-868,Delhi,Evening,one,Evening,Bangalore,Economy,24.5,7,10680
11045,Air_India,AI-441,Delhi,Evening,one,Evening,Bangalore,Economy,24.67,7,10680
11046,Air_India,AI-678,Delhi,Morning,one,Morning,Bangalore,Economy,26.17,7,10680
11047,Air_India,AI-665,Delhi,Early_Morning,one,Morning,Bangalore,Economy,27.17,7,10680
11048,Air_India,AI-636,Delhi,Afternoon,one,Evening,Bangalore,Economy,28,7,10680
11049,Air_India,AI-467,Delhi,Evening,one,Morning,Bangalore,Economy,17.92,7,10828
11050,Vistara,UK-975,Delhi,Early_Morning,one,Morning,Bangalore,Economy,5,7,11258
11051,Indigo,6.00E-198,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,9.08,7,10995
11052,Air_India,AI-9643,Delhi,Evening,one,Afternoon,Bangalore,Economy,17.83,7,11048
11053,Air_India,AI-811,Delhi,Evening,one,Evening,Bangalore,Economy,25.33,7,11310
11054,Indigo,6E-2616,Delhi,Night,one,Morning,Bangalore,Economy,9.75,7,11468
11055,Indigo,6.00E-221,Delhi,Night,one,Morning,Bangalore,Economy,11.58,7,11468
11056,Air_India,AI-762,Delhi,Night,one,Late_Night,Bangalore,Economy,5.58,7,11520
11057,Air_India,AI-764,Delhi,Evening,one,Late_Night,Bangalore,Economy,8.92,7,11520
11058,Air_India,AI-767,Delhi,Afternoon,one,Late_Night,Bangalore,Economy,13.67,7,11520
11059,Air_India,AI-401,Delhi,Early_Morning,one,Late_Night,Bangalore,Economy,19,7,11520
11060,Air_India,AI-459,Delhi,Early_Morning,one,Morning,Bangalore,Economy,5,7,11616
11061,Air_India,AI-465,Delhi,Evening,one,Evening,Bangalore,Economy,25.08,7,11783
11062,Air_India,AI-512,Delhi,Afternoon,one,Evening,Bangalore,Economy,27.75,7,11783
11063,Vistara,UK-637,Delhi,Evening,one,Evening,Bangalore,Economy,25.08,7,12150
11064,SpiceJet,SG-8411,Delhi,Evening,one,Morning,Bangalore,Economy,13.5,7,12571
11065,GO_FIRST,G8-133,Delhi,Afternoon,one,Night,Bangalore,Economy,6.08,7,12045
11066,Vistara,UK-637,Delhi,Evening,one,Evening,Bangalore,Economy,24.58,7,12401
11067,Vistara,UK-637,Delhi,Evening,one,Evening,Bangalore,Economy,26.08,7,12401
11068,Vistara,UK-637,Delhi,Evening,one,Night,Bangalore,Economy,27.75,7,12401
11069,Vistara,UK-706,Delhi,Afternoon,two_or_more,Evening,Bangalore,Economy,28.08,7,12401
11070,Vistara,UK-706,Delhi,Afternoon,two_or_more,Evening,Bangalore,Economy,29.58,7,12401
11071,Vistara,UK-637,Delhi,Evening,one,Night,Bangalore,Economy,29.67,7,12401
11072,Vistara,UK-706,Delhi,Afternoon,two_or_more,Night,Bangalore,Economy,31.25,7,12401
11073,Vistara,UK-706,Delhi,Afternoon,two_or_more,Night,Bangalore,Economy,33.17,7,12401
11074,Air_India,AI-9887,Delhi,Early_Morning,two_or_more,Morning,Bangalore,Economy,29.58,7,12321
11075,Air_India,AI-415,Delhi,Evening,one,Evening,Bangalore,Economy,26.42,7,12391
11076,Air_India,AI-473,Delhi,Evening,one,Evening,Bangalore,Economy,22.42,7,12780
11077,Air_India,AI-877,Delhi,Morning,two_or_more,Morning,Bangalore,Economy,24.17,7,13161
11078,AirAsia,I5-775,Delhi,Afternoon,two_or_more,Night,Bangalore,Economy,8.58,7,13411
11079,AirAsia,I5-775,Delhi,Afternoon,two_or_more,Night,Bangalore,Economy,10.92,7,13411
11080,AirAsia,I5-779,Delhi,Early_Morning,two_or_more,Night,Bangalore,Economy,15.58,7,13411
11081,Vistara,UK-637,Delhi,Evening,one,Early_Morning,Bangalore,Economy,14.67,7,13874
11082,Vistara,UK-637,Delhi,Evening,one,Morning,Bangalore,Economy,15.67,7,13874
11083,Indigo,6E-2083,Delhi,Early_Morning,one,Evening,Bangalore,Economy,11.17,7,14090
11084,SpiceJet,SG-8645,Delhi,Evening,one,Morning,Bangalore,Economy,16.67,7,14671
11085,Air_India,AI-409,Delhi,Morning,one,Evening,Bangalore,Economy,8.58,7,15646
11086,Vistara,UK-741,Delhi,Morning,one,Evening,Bangalore,Economy,9.5,7,16140
11087,AirAsia,I5-798,Delhi,Afternoon,two_or_more,Night,Bangalore,Economy,8.25,7,16210
11088,AirAsia,I5-798,Delhi,Afternoon,two_or_more,Night,Bangalore,Economy,10.58,7,16210
11089,Indigo,6E-7403,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,7.17,7,16560
11090,SpiceJet,SG-3002,Delhi,Early_Morning,one,Night,Bangalore,Economy,15,7,17439
11091,SpiceJet,SG-8171,Delhi,Morning,one,Morning,Bangalore,Economy,21,7,18031
11092,Vistara,UK-847,Delhi,Morning,one,Afternoon,Bangalore,Economy,4.83,7,20655
11093,Air_India,AI-885,Delhi,Morning,one,Night,Bangalore,Economy,11.58,7,20340
11094,Indigo,6.00E-152,Delhi,Morning,one,Evening,Bangalore,Economy,6.42,7,20495
11095,GO_FIRST,G8-286,Delhi,Morning,one,Afternoon,Bangalore,Economy,4.33,7,30222
11096,SpiceJet,SG-5012,Delhi,Early_Morning,zero,Early_Morning,Bangalore,Economy,2.5,8,7425
11097,SpiceJet,SG-191,Delhi,Early_Morning,zero,Morning,Bangalore,Economy,2.5,8,7425
11098,SpiceJet,SG-5007,Delhi,Evening,zero,Night,Bangalore,Economy,2.75,8,7425
11099,SpiceJet,SG-143,Delhi,Evening,zero,Night,Bangalore,Economy,2.75,8,7425
11100,SpiceJet,SG-6001,Delhi,Night,zero,Late_Night,Bangalore,Economy,2.75,8,7425
11101,SpiceJet,SG-534,Delhi,Night,zero,Late_Night,Bangalore,Economy,2.75,8,7425
11102,AirAsia,I5-740,Delhi,Early_Morning,zero,Morning,Bangalore,Economy,2.67,8,7426
11103,AirAsia,I5-1529,Delhi,Morning,zero,Afternoon,Bangalore,Economy,2.83,8,7426
11104,AirAsia,I5-721,Delhi,Night,zero,Night,Bangalore,Economy,2.83,8,7426
11105,Vistara,UK-807,Delhi,Night,zero,Night,Bangalore,Economy,2.67,8,7425
11106,Vistara,UK-811,Delhi,Early_Morning,zero,Morning,Bangalore,Economy,2.75,8,7425
11107,Vistara,UK-815,Delhi,Morning,zero,Morning,Bangalore,Economy,2.75,8,7425
11108,Vistara,UK-801,Delhi,Morning,zero,Morning,Bangalore,Economy,2.75,8,7425
11109,Vistara,UK-819,Delhi,Afternoon,zero,Evening,Bangalore,Economy,2.75,8,7425
11110,Vistara,UK-817,Delhi,Evening,zero,Evening,Bangalore,Economy,2.75,8,7425
11111,Vistara,UK-813,Delhi,Evening,zero,Night,Bangalore,Economy,2.83,8,7425
11112,Vistara,UK-809,Delhi,Evening,zero,Night,Bangalore,Economy,2.83,8,7425
11113,GO_FIRST,G8-113,Delhi,Early_Morning,zero,Morning,Bangalore,Economy,2.58,8,7424
11114,GO_FIRST,G8-119,Delhi,Evening,zero,Night,Bangalore,Economy,2.75,8,7424
11115,Indigo,6E-2336,Delhi,Early_Morning,zero,Morning,Bangalore,Economy,2.67,8,7425
11116,Indigo,6E-772,Delhi,Early_Morning,zero,Morning,Bangalore,Economy,2.92,8,7425
11117,Indigo,6E-2026,Delhi,Morning,zero,Morning,Bangalore,Economy,2.92,8,7425
11118,Indigo,6E-5175,Delhi,Morning,zero,Afternoon,Bangalore,Economy,2.92,8,7425
11119,Indigo,6E-2188,Delhi,Afternoon,zero,Afternoon,Bangalore,Economy,2.92,8,7425
11120,Indigo,6E-654,Delhi,Evening,zero,Night,Bangalore,Economy,2.92,8,7425
11121,Indigo,6E-2131,Delhi,Night,zero,Late_Night,Bangalore,Economy,2.92,8,7425
11122,Indigo,6E-2036,Delhi,Night,zero,Late_Night,Bangalore,Economy,2.92,8,7425
11123,Indigo,6E-2028,Delhi,Afternoon,zero,Evening,Bangalore,Economy,3,8,7425
11124,Air_India,AI-803,Delhi,Early_Morning,zero,Morning,Bangalore,Economy,2.75,8,7425
11125,Air_India,AI-506,Delhi,Morning,zero,Afternoon,Bangalore,Economy,2.75,8,7425
11126,Air_India,AI-502,Delhi,Afternoon,zero,Evening,Bangalore,Economy,2.75,8,7425
11127,Air_India,AI-807,Delhi,Evening,zero,Night,Bangalore,Economy,2.75,8,7425
11128,Air_India,AI-504,Delhi,Night,zero,Late_Night,Bangalore,Economy,2.92,8,7425
11129,AirAsia,I5-744,Delhi,Morning,one,Afternoon,Bangalore,Economy,5.25,8,7423
11130,AirAsia,I5-711,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,7.42,8,7423
11131,AirAsia,I5-710,Delhi,Morning,one,Evening,Bangalore,Economy,7.42,8,7423
11132,AirAsia,I5-550,Delhi,Evening,one,Late_Night,Bangalore,Economy,7.5,8,7423
11133,AirAsia,I5-548,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,7.58,8,7423
11134,AirAsia,I5-787,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,8.17,8,7423
11135,AirAsia,I5-744,Delhi,Morning,one,Evening,Bangalore,Economy,9.92,8,7423
11136,AirAsia,I5-764,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,10.33,8,7423
11137,AirAsia,I5-548,Delhi,Early_Morning,one,Evening,Bangalore,Economy,11.5,8,7423
11138,AirAsia,I5-711,Delhi,Early_Morning,one,Evening,Bangalore,Economy,12,8,7423
11139,AirAsia,I5-548,Delhi,Early_Morning,one,Evening,Bangalore,Economy,14.33,8,7423
11140,GO_FIRST,G8-338,Delhi,Morning,one,Evening,Bangalore,Economy,5.67,8,7424
11141,GO_FIRST,G8-171,Delhi,Evening,one,Late_Night,Bangalore,Economy,5.75,8,7424
11142,GO_FIRST,G8-101,Delhi,Early_Morning,one,Morning,Bangalore,Economy,6,8,7424
11143,GO_FIRST,G8-717,Delhi,Evening,one,Night,Bangalore,Economy,7,8,7424
11144,GO_FIRST,G8-143,Delhi,Morning,one,Evening,Bangalore,Economy,7.17,8,7424
11145,GO_FIRST,G8-2513,Delhi,Evening,one,Late_Night,Bangalore,Economy,7.5,8,7424
11146,GO_FIRST,G8-334,Delhi,Early_Morning,one,Evening,Bangalore,Economy,8.17,8,7424
11147,GO_FIRST,G8-165,Delhi,Early_Morning,one,Evening,Bangalore,Economy,10.08,8,7424
11148,GO_FIRST,G8-131,Delhi,Morning,one,Night,Bangalore,Economy,10.58,8,7424
11149,GO_FIRST,G8-330,Delhi,Night,one,Early_Morning,Bangalore,Economy,10.67,8,7424
11150,GO_FIRST,G8-346,Delhi,Evening,one,Early_Morning,Bangalore,Economy,12,8,7424
11151,GO_FIRST,G8-323,Delhi,Evening,one,Early_Morning,Bangalore,Economy,12.83,8,7424
11152,GO_FIRST,G8-143,Delhi,Morning,one,Night,Bangalore,Economy,13.08,8,7424
11153,GO_FIRST,G8-101,Delhi,Early_Morning,one,Evening,Bangalore,Economy,13.5,8,7424
11154,GO_FIRST,G8-173,Delhi,Morning,one,Late_Night,Bangalore,Economy,14.42,8,7424
11155,GO_FIRST,G8-165,Delhi,Early_Morning,one,Night,Bangalore,Economy,16,8,7424
11156,SpiceJet,SG-8721,Delhi,Early_Morning,one,Night,Bangalore,Economy,13.92,8,7425
11157,SpiceJet,SG-8207,Delhi,Evening,one,Morning,Bangalore,Economy,14.75,8,7425
11158,SpiceJet,SG-8946,Delhi,Morning,one,Afternoon,Bangalore,Economy,25.67,8,7425
11159,SpiceJet,SG-8185,Delhi,Morning,one,Evening,Bangalore,Economy,7.33,8,7530
11160,AirAsia,I5-767,Delhi,Morning,one,Evening,Bangalore,Economy,8.25,8,8056
11161,Vistara,UK-899,Delhi,Afternoon,one,Evening,Bangalore,Economy,4.75,8,9840
11162,Vistara,UK-829,Delhi,Early_Morning,one,Evening,Bangalore,Economy,12,8,9840
11163,Vistara,UK-871,Delhi,Night,one,Morning,Bangalore,Economy,12.25,8,9840
11164,Vistara,UK-879,Delhi,Evening,one,Morning,Bangalore,Economy,15.17,8,9840
11165,Vistara,UK-899,Delhi,Afternoon,one,Morning,Bangalore,Economy,18.08,8,9840
11166,Vistara,UK-871,Delhi,Night,one,Evening,Bangalore,Economy,22.92,8,9840
11167,Vistara,UK-829,Delhi,Early_Morning,one,Morning,Bangalore,Economy,25.33,8,9840
11168,Vistara,UK-879,Delhi,Evening,one,Evening,Bangalore,Economy,25.83,8,9840
11169,Vistara,UK-859,Delhi,Morning,one,Evening,Bangalore,Economy,9.08,8,9945
11170,Vistara,UK-859,Delhi,Morning,one,Morning,Bangalore,Economy,22.42,8,9945
